,Unnamed: 0,categories,text
1703,,World,"
			Àwọn Adóòlà Ẹ̀mí Fi Iṣẹ́ Wọn Tì Sí Ẹ̀gbẹ́ kan Ní Orílẹ̀-èdè Syria Àti Turkey		. 
    
				 

Àwọn adóòlà ẹ̀mi fi iṣẹ́ wiwa ènìyàn tó nù tàbí tí ó kú wọn tì sí ẹ̀gbẹ́ kan ní Orilẹ-èdè Syria àti Turkey látàrí ilẹ̀ rírì tó ṣẹlẹ̀ ní àwọn Orílẹ̀-èdè náà.

Àwọn ènìyàn tó ti kú báyìí ti ju Ẹgbẹ̀rún mẹ́ẹdọ́gbọ̀n lọ. Wíwá ènìyàn…			"
1704,,World,"
			Adarí Orílẹ̀-èdè Toronto Kọ̀wẹ́ Fi ṣẹ́ Sílẹ̀ 		. 
    
				Adarí Orílẹ̀-èdè Toronto  John Tory kọ̀wé fi ṣé sílẹ̀, lẹ́yìn ìgbà tí akọ ìròyìn kàn fi ẹsùn kàn wí pé ó ní nkán pọ̀ pẹ̀lú ọmọ iṣé rẹ tó kéré sí púpọ̀.

Ni ọjọ́ ẹtì ní Tory tó jẹ ẹni ọdún méjìdínláàdọ́rin sọ wí pé ìbáṣepọ̀ náà ti dọ́pin…			"
1705,,World,"
			Ilé-ẹjọ́ ICC yóò fi ọwọ́ òfin mú ààrẹ Vladimir Putin ti orílẹ̀-èdè Russia fún ìwà Ọ̀daràn		. 
    
				Ile-ẹjọ tó ń rí sí ìwà ọ̀daràn lágbàáyé, International Court of Justice,ICC yóò fi ọwọ́ ofin mu ààrẹ Vladimir Putin ti orílẹ̀-èdè Russia fún awọn ẹ̀sùn ọ̀daràn

 

Èyí wàyé ní Ọjọ́ Jímọ̀, Oṣù Kẹta Ọjọ kẹtadinlogun, Ọdun 2023 ní.…			"
1706,,World,"
			WTT: Quadri Ṣẹ́gun Alexis Látí Dé Ìpele Ẹlẹ́ni-Mérìndínlógún		. 
    
				Gbajugbaja àgbábọ́ọ̀lù ẹlẹ́yìn lórí tábìlì tí Nàìjíríà, Quadri Aruna, Ṣẹ́gun Alexis Lebrun ọmọ orílẹ̀-èdè France, ní àmì ayò 3-2 nínú ìdíje àgbáyé ""World Table Tennis Championship 2023"" tí àwọn Ọkùnrin tó ń lọ́ lọ́wọ́ bí ó ṣé yégé sí ìpele…			"
1707,,World,"
			Ìṣòro Wà Látí Ṣé Àwárí Duroonu Tó Já Sí Òkun Dúdú – Ìjọba America		. 
    
				Ọkọ ìjà òfurufú America kàn tí wọ́n fí ń wó àyíká Orílẹ̀-èdè Ukraine já lulẹ̀ lẹyìn tí ọkọ ìjà Òfurufú Russia ṣé ìkọlù sí. Èyí ló ṣòro látí wá lẹyìn tó jábo sínú ọ̀gbùn Okùn Dúdú, ọkàn nínú àwọn ọgá àgbà ọmọ ogún Orílẹ̀-èdè America sọ́,…			"
1708,,World,"
			Àwọn Oníṣègùn Òyìnbó Orílẹ̀-èdè British Bẹ̀rẹ̀ Ìyansẹ́lódì Ọlọ́jọ́ Mẹ́ta.		. 
    
				Ẹgbẹrun àwọn Oníṣègùn Òyìnbó ló bẹ̀rẹ̀ ìyansẹ́lódí látàrí owó oṣù tí kò ṣe dédé.

Ẹgbẹ́ àwọn Oníṣègùn Òyìnbó sọ pé owó sísan fún àwọn Oníṣègùn kékèké ko gbọdọ kéré sí 14.09 pound fun wákàtí kan, wọ́n ní tó ba tí kéré sí èyí àbùkù ni.…			"
1709,,World,"
			Ààrẹ Buhari Ki Ààrẹ orílẹ̀-èdè China Xi Jinping Kú Oríire Fún Àtúyàn Sí Ípò Ààrẹ.		. 
    
				Ààrẹ orílẹ̀-èdè Nàìjíríà Muhammed Buhari ti ki Ààrẹ Xi Jinping ku Orire fún atuyan rẹ sí ipò Ààrẹ ọlọ́dún márún-ún fún ìgbà kẹta.

Ààrẹ nígbàgbọ́ pé la bẹ akoso Aarẹ Xi, ìbáṣepọ̀ láàrin orílẹ̀-èdè Nàìjíríà àti orílẹ̀-èdè China tí ó ti…			"
1711,,World,"
			Israel – Ogunlọ́gọ̀ àwọn afẹ̀hónúhàn tú sí òpópónà		. 
    
				Ogunlọ́gọ̀ àwọn ọmọ orílẹ̀-èdè Isreal ti ṣe ìwọ́de tó lágbára jùlọ nínú ìtàn orílẹ̀-èdè náà.

Ìwọ́de lórí ìgbésẹ̀ ìjọba fún àtúnṣe tipátipá lórí ètò ìdájọ́ ti ń lọ lọ́wọ́ fún bíí ọ̀sẹ̀ mẹ́wàá…			"
1712,,World,"
			Saudi Arabia Àtí Iran Tún Ìbáṣepọ̀ Wọ́n Só dọin-dọin		. 
    
				Iran àti Saudi Arabia gbà ní ọjọ́ Ẹtì látí tún àwọn ìbáṣepọ̀ wọ́n ṣé lẹ́yìn ọdún méje.

 Àdéhùn náà wáyé lẹyìn ọjọ́ mẹ́rin tí ìjíròrò tí kọ́ wáyé ní Ìlú Beijing láàrín àwọn òṣìṣẹ́ ààbò Orílẹ̀-èdè méjèèjì.

 Gẹ́gẹ́ bí àlàyé ìbáṣepọ̀ náà…			"
1715,,Africa,"
			Gabon, Macron kópa nínú àpèjọ láti dábòbò igbó		. 
    
				Ààrẹ orílẹ̀-èdè Gabon, Ali Bongo Ondimba gba ẹnìkejì rẹ̀ ti orílẹ̀-èdè Faransé, Emmanuel Macron ti Libreville pẹ̀lú àwọn ààrẹ orílẹ̀-èdè Àringbùngbùn Áfíríkà lálejò fún àpèjọ lórí ìdábòbò igbó…			"
1716,,Africa,"
			Ààrẹ orílẹ̀-èdè Kenyan Rọ Àwọn Tó Ń Mọ́jú Tó Agbègbè Lágbàáyé Láti Mu Iṣé Wọn Lọ́kùnkúndùn		. 
    
				Ààrẹ orílẹ̀-èdè Kenyan William tí pe àwọn orílẹ̀-èdè tó Kàjú òṣùwọ̀n láti dìde ìrànlọ́wọ́ fún didẹkun ilé rírì àti láti kojú ìjà sí ojú ọjọ́ tó n mú ìjàmbá wa.

Ó ni àwọn orílẹ̀-èdè tí kò ní owó pàápàá jùlọ ní Áfíríkà ló ń kojú àwọn…			"
1720,,Africa,"
			Àwọn Òṣìṣẹ́ Se Ìwọ́de Tako Ààrẹ Orílẹ̀ Èdè Tunisia		. 
    
				Ẹgbẹ́ òṣìṣẹ́ ní orílẹ̀ Èdè Tunisia se ìwọ́de ìfẹ̀hónúhàn ní ọ̀pọ̀lọpọ̀ àwọn ìlú láti tako ìgbésẹ̀ Ààrẹ Kais Saied.

 

Ìròyìn fi yéwa pé, ìwọ́de náà wáyé látàrí àwọn ohun èlò tí ó gbówó…			"
1721,,Africa,"
			Lybia Se Ayẹyẹ Ọdún Kejìlá Ìpapòdà Moammar Gadhafi		. 
    
				Ní ọjọ́ Ẹtì ni Orílẹ̀ Èdè Lybia se ayẹyẹ ọdún kejìlá ní ìrántí olóògbé ààrẹ orílẹ̀ èdè náà tẹ́lẹ̀ rí. Ọ̀pọ̀lọpọ̀ ènìyàn tí ó wà ní ìlú Tripoli àti àgbègbè rẹ̀ ni wọ́n tú yááyá fún ìrántí akọni…			"
1722,,Africa,"
			Àwọn Oníṣòwò Orílẹ̀-èdè Kenya Fẹ̀hónúhàn Lórí Àwọn Àkẹgbẹ́ Wọ́n Látí Orílẹ̀-èdè China		. 
    
				Ó lé ní ẹgbẹrún àwọn oníṣòwò ọmọ orílẹ̀-èdè Kenya tó ṣé ìfẹhonuhàn ní Olú-ìlú Nairobi lórí bí wọ́n ṣé lòdì sí àwọn oníṣòwò Àkẹgbẹ́ wọ́n látí orílẹ̀-èdè China.

 Ifẹhonuhan náà wà ní ìbámu pẹ̀lú àríyànjiyàn pé ilé ìtàjà gbogbogbò China tí…			"
1726,,Africa,"
			Wọ́n Ta Àwọn Afẹ̀hónú Hàn Ní Ìbọn Pa Ní Ethiopia		. 
    
				 

Àwọn elétò ààbò orílẹ̀-èdè Ethiopia ti yan ìbọn pa ókéré tán àwọn mẹ́ta tí wọ́n ń fi ẹ̀hónú hàn fún àìtó omi ní ìlú Wolkite tó wà ní agbègbè gúsù.

Àwọn márùn ùn míràn fara káásá ìbọn tí wọ́n sì farapa níbi ìsẹ̀lẹ̀ náà bí ìròyìn…			"
1727,,Africa,"
			Àdó Olóró Ba Ọkọ̀ Àjọ Apẹ̀tù-àlààfíà UN Ní Orílẹ̀-èdè Mali		. 
    
				 

Mẹ́ta nínú ọmọ àjọ apẹ̀tù-àlààfíà UN ni ó ti gbẹ̀mí mì tí márùn ún míràn sì farapa
látàrí àdó olóró tó bù gbàmù ní àárín gbùngbùn Orílẹ̀-èdè Mali.

Gẹ́gẹ́ bí àkọsílẹ̀ lórí ẹ̀rọ ayélujára, Àjọ UN sọ pé ọ̀kan lára ọkọ̀ akọ́wọ́rìn…			"
1728,,Africa,"
			Orílẹ̀-èdè South Africa Yóò Kọ́ Oko Tó Ń lo Iná Agbára Oòrùn		. 
    
				 

Ẹ̀yà kan nínú ìjọba orílẹ̀-èdè South Africa ń gbèrò láti ná iye owó tó lé díẹ̀ ní bílíiọ̀nù kan Rand láti Kọ́ Oko tó ń lo iná agbára Oòrùn ní ọ̀nà láti yọ ara rẹ̀ kúrò nínú wàhálà iná ti orílẹ̀-èdè náà dojú kọ.

 

Àjọ tó…			"
1729,,Africa,"
			Áà! Iná Líle Jó Igbó Kìjikìji Tó Wà Lórí Òkè Ni Orílẹ̀-èdè Kenya		. 
    
				 

Ó ju ẹgbẹ̀run mẹ́rin-dín-lógún sarè ilẹ̀ igbó Kìjikìji tí iná tó lágbára ti jó run ní orí òkè ìlú Aberdare tó wà láàárín orílẹ̀-èdè Kenya.

 

Ìròyìn fi lédè pé iná náà bẹrẹ ni agbègbè Igbó Kìjikìji tó wà ní Aberdare…			"
1732,,Africa,"
			Ilé-ìgbìmọ̀ Kenya yọ Sẹnetọ nípò lórí àbàwọ́n asọ		. 
    
				Wọ́n ti gbasẹ́ lọ́wọ́ ọmọ ilé-ìgbìmọ̀ Kenya kan tí ó ń jẹ́ sẹ́nétọ̀ Gloria Orwoba,fún bí ó ṣe wọ aṣọ funfun tí ó ní àbàwọ́n ǹkan oṣù, fún ìtaniji lórí ọ̀rọ̀ nǹkan oṣù.

Gloria Orwoba, tí àpapọ̀ ìṣàkóso,ń…			"
1734,,Africa,"
			Orílẹ̀-èdè Amẹ́ríkà Ṣé Àtìlẹ́yìn Fún Àwọn Ọ́lọ́tẹ̀ Nínú Rògbòdìyàn Tó Ṣẹ̀lẹ̀ Ní Tigray		. 
    
				Ààrẹ Eritrea Isaias Afwerki tí fí ẹsùn kán Orílẹ̀-èdè America fún àtìlẹ́yìn tí wọ́n ṣé fún àwọn ọ́lọ́tẹ̀ tí Tigray làkókò ogún àbẹ̀lé tó parí láìpẹ́ yíì ní àríwá Ethiopia.

 Ààrẹ Afwerki ń sọrọ làkókò ifọrọwanilẹnuwo pẹ̀lú àwọn òníròyìn…			"
1736,,Africa,"
			Àwọn Akọ̀ròyìn Ọmọ Orílẹ̀ Èdè France Méjì Rí Ẹ̀wọ̀n He Látàrí Ìbanilórúkọjẹ́		. 
    
				Àwọn akọ̀ròyìn méjì tí wọ́n jẹ́ ọmọbíbí Orílẹ̀ Èdè France ni wọ́n ti dá ẹ̀wọ̀n ọdún kan fún àti sísan owó ìtanràn ẹgbẹ̀rún mẹ́wàá (Euro) nígbà tí wọ́n jẹ̀bi ẹ̀sùn ìgbìyànjú láti ba Adarí Orílẹ̀ Èdè Morocco…			"
1737,,Africa,"
			Orílẹ̀-èdè Malawi: Ìjì Líle Freedy Pa Ènìyàn Mọ́kànlà.		. 
    
				Ọlópàá orílẹ̀-èdè Malawi sọ pé ènìyàn Mọ́kànlà lo ti jade láyé ti àwọn mẹ́rìndìnlógún sì di awati ni agbegbe Malawi ìlú ìkejì tó tóbi jùlọ ní Blantyre, lẹ̀yìn ìgbà tí òjò nlá fa àgbàrá àti ilé mímì ni ọjọ́ ajé.

 

Freedy jẹ ọkàn…			"
1739,,Africa,"
			Ààrẹ Orílẹ̀-èdè Tunisia Tú Àwọn Ìjọba Ìbílẹ̀ Ká		. 
    
				Ààrẹ Tunisia Kais Saied tí tú àwọn aláṣẹ ìjọba ìbílẹ̀ ká ṣáájú Ọjọ́ wọ́n lórí aléfà. Èyí tí yóò dá ètò ìdàgbàsókè ìjọba tiwantiwa tí wọ́n gbà ní ọdún 2011 rú.

 Awọn òṣìṣẹ́ ìjọba ní yóò rọ́pò àwọn ìjọba ìbílẹ̀ wọnyí tí wọ́n yóò sì máa…			"
1740,,Africa,"
			Àjọ Bánkíì Àgbáyé So Àjọsọ Ọ̀rọ̀ Pẹ̀lú Orílẹ̀-èdè Tunisia Lókùn		. 
    
				Àjọ Bánkíì Àgbáyé ti so àjọsọ ọ̀rọ̀ pẹ̀lú Orílẹ̀-èdè Tunisia lókùn fún ìbáṣepọ̀ ọjọ iwájú rẹ̀ pẹ̀lú Tunisia. Ẹ̀yí wáyé látàrí ìlòdì Ààrẹ Kais Saied sí ìwọlé-ìjáde arìnrìnàjò sí àgbègbè sub-Saharan.

Olórí àjọ ti…			"
1741,,Africa,"
			Ààrẹ Orílẹ̀-èdè Eswatini Fi Àrídájú Àjọṣepọ̀ Olóṣèlú Hàn Fún Orílẹ̀-èdè Taiwan		. 
    
				Ààrẹ Orílẹ̀-èdè Eswatini, Cleopas Dlamini ti sọ pé àjọṣepọ̀ tó dára nípa ètò ìlú sí wa láàárín orílẹ̀-èdè òun àti ti Taiwan, orílẹ̀-èdè òun kò sí níbi ọ̀rọ̀ àbùkù tàbí ìbínú sí orílẹ̀-èdè Taiwan rárá.

Ọ̀gbẹ́ni Dlamini wà dupe lọ́wọ́…			"
1746,,Africa,"
			UNIBEN Gbá Ààmì Ẹyẹ Fásítì Tó Dára Jùlọ Ní Ilẹ̀ Áfíríkà Èyí Tó Wáyé Ní Orílẹ̀-èdè Rwanda		. 
    
				Yunifásítì tí Benin orílẹ̀-èdè Nàìjíríà tí gbá Ààmì Ẹyẹ Ilé-ẹ̀kọ́ gíga tí ilẹ̀ Áfíríkà fún Ọdún 2023 ní Rwanda.

 Ìgbákejì Alàkóso tí Ilé-ẹ̀kọ́ gíga, Ọ̀jọ̀gbọ́n Lilian Salami, tún gbá Ọlá tó gá jù gẹ́gẹ́ bí ""Pillar of Education Africa""…			"
1747,,Business,"
			Orílẹ̀-èdè Chad Gbá Gbogbo Dùkíà Exxon Mobil		. 
    
				Orílẹ̀-èdè Chad tí gbẹ̀sẹ̀ lé gbogbo àwọn òun-ìní, ẹ̀tọ́ àti àwọn òun mère-mère mìíràn, tí Exxon Mobil (XOM.N), ilé-iṣẹ́ èpò orílẹ̀-èdè náà sọ nínú àlàyé kàn.

 Exxon Mobil sọ nínú Oṣù Kejìlá pé òún títà àwọn ilé ìṣẹ́ rẹ̀ tó wà ní Chad…			"
1748,,Africa,"
			Olórí Ìjọba Alátakò Bèrè Fún Ìdásílẹ̀ Àwọn Ọmọ Ẹgbẹ́ Aṣòfin Ní Orílẹ̀-èdè Kenya		. 
    
				Olórí Ìjọba Alátakò, Raila Odinga ti bèrè fún idasile àwọn Ọmọ ẹgbẹ́ aṣòfin tí wọ́n kó sí àtìmọ́lé.

Èyí wáyé lẹ́yìn tí wọ́n fi ẹ̀sùn kan mẹ́rin lára Ọmọ ẹgbẹ́ aṣòfin náà fún ìkórajọ aláìbófin mu tí wọ́n sì…			"
1749,,Africa,"
			Ìjọba Algeria Ba Ìmọ̀ Àwọn Aṣíkiri Jẹ́		. 
    
				Ìjọba Algeria sọ pé ìmọ̀ àwọn kan láti kó àwọn aṣíkiri láti  orílẹ̀-èdè Syria lọ sí orílẹ̀-èdè Europe ni àwọn ti bajẹ́.

Afunrasí mẹ́ẹ̀dógún ni wọ́n ti gbámú, mẹ́sàn án jẹ́ ọmọ bíbí orílẹ̀-èdè Syria àti mẹ́fà afunrasí ọmọ bíbí orílẹ̀-èdè…			"
1750,,Africa,"
			Àwọn Adìhámọ́ra Ogun Pa Ènìyàn Mẹ́rìnlá Nínú Ìkọ̀lù Sí Orílẹ̀-èdè Burkina Faso		. 
    
				Àwọn Adìhámọ́ra Ogun ti pa ènìyàn Mẹ́rìnlá ní itòsí ilu Kaya tó wà ni agbègbè Àríwá. Ológun mẹ́rin sì wà lára àwọn ènìyàn tí wọ́n pa.

Ìròyìn ròó pé ìkọ̀lù náà se pẹki n pẹ̀kí ń pẹ̀kí pẹ̀lú àbẹ̀wò tí adarí ìjọba fìdíhẹ́, Captain Ibrahim…			"
1751,,Africa,"
			Adarí ìgbìmọ̀ ECOWAS fi ẹ̀dùn ọkàn rẹ̀ hàn lórí àìṣedéédé iná ní ẹkùn		. 
    
				Adarí, àjọ ọrọ̀ ajé agbègbè orílẹ̀-èdè Adúláwọ̀, ECOWAS , Dokita Sidie Mohamed Tunis ti fi ẹ̀dùn ọkàn rẹ̀ hàn lórí àìṣedéédé,àìṣe fọkànsí àti jíjagbára lọ ọ̀rọ̀ iná ní ẹkùn náà.

Adarí ilé náà sọ èyí…			"
1753,,Africa,"
			Ìbẹ̀wò Ààrẹ Putin Jẹ́ Àlàkalẹ̀ Pàtàkì		. 
    
				 

Orílẹ̀-èdè South Africa mọ pàtàkì wíwá ààrẹ Putin sí Orílẹ̀-èdè rẹ̀ nítorí pé ó jẹ́ àlàkalẹ̀ tó se pàtàkì gẹ́gẹ́ bí agbẹnusọ ààrẹ Cyril Ramaphosa se sọ.

Ààrẹ orílẹ̀-èdè Rusia, Vladimir Putin ni wọ́n gbàgbọ́ pé yóò wá sí South…			"
1754,,Africa,"
			Ààrẹ bìnrin àkọ́kọ́ Tanzania ṣàbẹ̀wò sí orílẹ̀-èdè South African		. 
    
				Ààrẹ oriĺẹ̀-èdèTanzania Saluhu Hassan, ti pè fún ìfọwọ́sowọ́pọ̀ ètò ààbò àti kár̀a kátà pẹ̀lú South Africa.

Hassan, ààrẹ bìnrinTanzania àkọ́kọ́ , ṣèpàdé pẹ̀lú ààrẹ orílẹ̀ -èdè South African, Cyril…			"
1755,,Nigeria,"
			Ramadan: Ẹgbẹ́ pín oun jíjẹ fún àwọn ogójì aláìsàn ní Násáráwá		. 
    
				Bí oṣù ààwẹ̀ ṣe ń lọ ìjọ aláànú kan tí wọn ń pè ní ẹgbẹ́ mùsùlùmí ilẹ̀ Eggon (ISE),ti pín oun jíjẹ fún àwọn ogójì aláìsàn àti àwọn aláìní ogójì ní ìjọba ìbílẹ̀ Násáráwá  Eggon àti Akwanga ti…			"
1757,,Nigeria,"
			A kò ní fààyè gba èyíkéyìí ìwọ́de kankan		. 
    
				Agbófinró ìpínlẹ̀ Násáráwá ti fòfin de ìfẹ̀hónúhàn onírúurú kankan ní ìpínlẹ̀ náà

Nínú àlàye kan tí olùdarí ètò ìbáraẹniṣepọ̀, DSP, Ramhan Nansel, buwọ́lù tí ó sí fi ránṣẹ́ sí àwọn akọ̀ròyìn ní…			"
1758,,Entertainment,"
			Davido Se Ìfilọ́lẹ̀ Àwo Orin Tuntun Mẹ́ta		. 
    
				Gbajúgbajà olùdánilárayá David Adeleke tí gbogbo ayé mọ̀ sí Davido, ti se ìfiléde àwo orin mẹ́ta láti fi se ayẹyẹ àkójọpọ̀ orin rẹ̀ tí ó pè ní “Àìlópin” léyìí tí ó se ìkéde rẹ̀ ní kété tí ó padà sí orí…			"
1759,,Nigeria,"
			Ọ̀gágun Ajagunfẹ̀yìntì Ọladipupọ Diya Dágbére Fáyé Lẹ́ni Ọdún Méjìdílọ́gọ́rin		. 
    
				Àwọn mọ̀lẹ́bí Ajagunfẹ̀yìntì Ọladipupọ Diya ti kéde pé akọni náà ti papòdà. Ìkéde náà fi yéwa pé Diya jáde láyé ní òwúrò kùtù Ọjọ́ Àìkú (Sunday) tí se ọjọ́ kẹrìndílọ́gbọ̀n osù kẹta ọdún 2023.

 …			"
1762,,Nigeria,"
			Èsì Ìdìbò Gómìnà Ìpínlẹ̀ Ogun Kò Jẹ́ Àtẹ́wọ́gbà- Ẹgbẹ́ Òsèlú PDP		. 
    
				Ẹgbẹ́ òsèlú PDP ti fi àáké kọ́rí tí ó sì tako  ìkéde tí àjọ INEC se lẹ́yìn ìdìbò tí ó wáyé ní ọjọ́ kejìdílógún osù kẹta ní ìpínlẹ̀ náà. Àjọ INEC kéde Ọ̀gbẹ́ni Dapọ Abiọdun ti ẹgbẹ́ òsèlú APC gẹ́gẹ́ bíi…			"
1769,,Sport,"
			Napoli Bẹ̀rẹ̀ Ìpàlẹ́mọ́ Látí Rọ́pò Àgbábọ́ọ̀lù Ọmọ Orílẹ̀-èdè Nàìjíríà Victor Osimhen		. 
    
				Napoli jẹ́ olólùfẹ́ àgbábọ́ọ̀lù ipò ìwà fún ìkọ Atalanta ""Rasmus Hojlund,"" Calciomercato sọ, àtí wípé Luciano Spalletti gbàgbọ́ pé yóò jẹ́ àròpọ̀ ọlọ́jọ́ pípẹ́ fún Victor Osimhen lẹyìn tí àgbábọ́ọ̀lù ọmọ Nàìjíríà bá kúrò nínú ìkọ náà ní…			"
1770,,Nigeria,"
			Ilé ẹjọ́ Kòtẹ́milọ́rùn Ti Dájọ́ Pé Ademola Adeleke Ló Jáwé Olúborí Nínú Ìdìbò Gómìnà Ìpínlẹ̀ Osun…		. 
    
				Àwọn igun alhaji Adegboyega Oyetola, igun Ademola Adeleke ati, Àwọn àgbẹjọ́rò náà peju si ẹjọ́ kòtẹ́milọ́rùn tó wà nílùú Abuja.

  

Akọwe ilé ẹjọ́ ka ẹ̀sùn tó wà níwájú ilé ẹjọ́ nípa awuyewuye lórí àbájáde èsì ìbò gómìnà ìpínlẹ̀ Ọ̀ṣun…			"
1772,,Nigeria,"
			Ìbò Gómìnà: Èsì ìbò Ìpínlẹ̀ Mẹ́rìndínlọ́gbọ̀n		. 
    
				Èsì ìbò Gómìnà ní Ìpínlẹ̀ Mẹ́rìndínlọ́gbọ̀n bí olùkéde ìbò àjọ INEC se kéde fún aráyé gbọ́ àti láti rí.

Èsì Mẹ́rìndínlọ́gbọ̀n nínú Méjìdínlọ́gbọ̀n tí ìbò ti awọn Gómìnà tó wáyé ní ọjọ kejìdínlógún oṣù kẹta ọdún yí ni wọ́n…			"
1773,,Health,"
			Àwọn Olùgbé Àbújá Jẹ Ànfààní Ìlera Ọ̀fẹ́		. 
    
				O kéré tán, Ọ̀dúnrún ènìyàn tí ó jẹ́ olùgbé ìlú Àbújá àti agbègbè rè ni o ti jẹ ànfààní Ìlera ọ̀fẹ́ tí àjọ tí ki se ti ìjọba (NGO) gbé kalẹ̀ sí àgbègbè abúlé Toge, Abuja, Orílẹ̀-èdè Nàìjíríà tí wọ́n pe àkọ́lé rẹ̀ ní ""Títọ àwọn ará ìgbèríko…			"
1774,,Nigeria,"
			Makinde Pè Fún Àdúrà Fún ìpínlẹ̀ Ọ̀yọ́ Àti Orílẹ̀-Èdè Nàìjíríà Bí Àwọn Mùsùlùmí Lágbayé Ṣe Bẹ̀rẹ̀…		. 
    
				Bi awẹ Ramadan ti ọdún yìí ṣe bẹrẹ, Gómìnà Ìpínlẹ̀ Ọ̀yọ́, Seyi Makinde bá gbogbo Mùsùlùmí lágbayé yọ bi ojú wọn ṣe rí ibẹrẹ rẹ, tó sì rọ wọn láti lò ànfààní àsìkò náà láti gba ádùrá fún Ipinlẹ Ọ̀yọ́ ati Orilẹ èdè Nàìjíríà àti àwọn adarí rẹ…			"
1775,,Nigeria,"
			Ilé ìgbìmọ̀ aṣojú ṣe ìwádìí ìjàm̀bá ọkọ̀ ojú irin ní Nàìjíríà		. 
    
				Ilé ìgbìmọ̀ aṣojú ti kàn án nípá fún ìgbìmọ̀ fún lílọ bíbọ̀ àti àwọn ìgbìmọ̀ tí ó jẹ mọ́ọ láti ṣe ìwádìí ìjàm̀bá ọkọ̀ ojú irin gbogbo ìgbà, tí ń fa ìfẹ̀míṣòfò àti dúkìá ní Nàìjíríà.…			"
1776,,Nigeria,"
			Ààrẹ Bùhárí ń darí àpèjọ ìgbìmọ̀ aláṣẹ Àpapọ̀		. 
    
				Ààrẹ Mùhámmádù Bùhárí ń darí ìgbìmọ̀ aláṣẹ àpapọ̀,èyí tí ó ń wáyé ní gbòngàn ààrẹ,Villa, ní ìlú Àbújá.

Igbákejì ààrẹ, Ọ̀jọ̀gbọ́n Yẹmí Ọ̀ṣínbàjò, ọ̀gá àgbà fún àwọn òṣìṣẹ́ ààrẹ, Ọ̀jọ̀gbọ́n…			"
1777,,Nigeria,"
			Sultan ti ìlú Sókótó Kí àwọn Mùsùlùmí kú àmójúbà oṣù Ààwẹ̀		. 
    
				Ìgbìmọ̀ tó gajù lọ ní Nàìjíríà tó ń mójútó ètò Islam, NSCIA lábẹ́ ìṣákóso ààrẹ gbogbogbòò,tí ó tún jẹ́ Sultan ti ìlú Sókótó,  Alhaji Muhammad Sa’ad  Abubakar ti ṣàjọyọ̀ pẹ̀lú gbogbo ọmọ ẹgbẹ́ mùsùlùmí…			"
1778,,Nigeria,"
			Ètò Ìdìbò 2023: Olùdarí Ilé Aṣòfin Èkó dúpẹ́ lọ́wọ́ àwọn olùgbé ní Ìpínlẹ̀ Èkó		. 
    
				Olùdarí Ilé Ìgbìmọ̀ Aṣòfin Ìpínlẹ̀ Èkó, Aṣòfin Mudashiru Ọbasá ti dúpẹ́ lọ́wọ́ àwọn òǹdìbò ní Ìpínlẹ̀ Èkó fún bí wọ́n ṣe kópa ní yanturu nínú ètò ìdìbò Gómìnà àti Ilé Ìgbìmọ̀ Aṣòfin Ìpínlẹ̀ tó kọjá. Ó ní eléyìí a jẹ́ kí ìjọba fún ọ̀já láti…			"
